,,0
1958,bids_change,"[['0.95003', '51.6', '2067']]"
1958,timestamp,11:01:25.415000
1959,time_received,11:01:25.4618
1959,bids_change,"[['0.95003', '103.2', '2068']]"
1959,timestamp,11:01:25.424000
1960,time_received,11:01:25.4750
1960,asks_change,"[['0.98878', '0', '2069']]"
1960,timestamp,11:01:25.437000
1961,time_received,11:01:25.4863
1961,bids_change,"[['0.0425', '29761.4', '2070']]"
1961,timestamp,11:01:25.448000
1962,time_received,11:01:25.5005
1962,asks_change,"[['0.98876', '93.7', '2071']]"
1962,timestamp,11:01:25.462000
1963,time_received,11:01:25.5813
1963,bids_change,"[['0.91006', '0', '2072']]"
1963,timestamp,11:01:25.543000
1964,time_received,11:01:25.6080
1964,bids_change,"[['0.95003', '313.7', '2073']]"
1964,timestamp,11:01:25.570000
1965,time_received,11:01:25.6320
1965,bids_change,"[['0.95001', '0', '2074']]"
1965,timestamp,11:01:25.594000
1966,time_received,11:01:25.6588
1966,bids_change,"[['0.95004', '105.2', '2075']]"
1966,timestamp,11:01:25.621000
1967,time_received,11:01:25.7272
1967,bids_change,"[['0.91005', '152.8', '2076']]"
1967,timestamp,11:01:25.689000
1968,time_received,11:01:25.7284
1968,bids_change,"[['0.95003', '103.2', '2077']]"
1968,timestamp,11:01:25.691000
1969,time_received,11:01:25.7553
1969,bids_change,"[['0.95005', '210.5', '2078']]"
1969,timestamp,11:01:25.717000
1970,time_received,11:01:25.8538
1970,bids_change,"[['0.9718', '360.1', '2079']]"
1970,timestamp,11:01:25.816000
1971,time_received,11:01:25.8746
1971,bids_change,"[['0.95004', '0', '2080']]"
1971,timestamp,11:01:25.836000
1972,time_received,11:01:25.9071
1972,bids_change,"[['0.97181', '105.2', '2081']]"
1972,timestamp,11:01:25.869000
1973,time_received,11:01:25.9117
1973,bids_change,"[['0', '0', '2082']]"
1973,timestamp,11:01:25.874000
1974,time_received,11:01:25.9600
1974,bids_change,"[['0.91005', '180.2', '2083']]"
1974,timestamp,11:01:25.922000
1975,time_received,11:01:25.9712
1975,bids_change,"[['0.95002', '0', '2084']]"
1975,timestamp,11:01:25.933000
1976,time_received,11:01:25.9805
1976,bids_change,"[['0.95003', '51.6', '2085']]"
1976,timestamp,11:01:25.942000
1977,time_received,11:01:25.9808
1977,bids_change,"[['0.95003', '0', '2086']]"
1977,timestamp,11:01:25.943000
1978,time_received,11:01:25.9966
1978,bids_change,"[['0.95002', '51', '2087']]"
1978,timestamp,11:01:25.958000
1979,time_received,11:01:26.0096
1979,bids_change,"[['0.95002', '102', '2088']]"
1979,timestamp,11:01:25.971000
1980,time_received,11:01:26.0120
1980,bids_change,"[['0.95002', '153', '2089']]"
1980,timestamp,11:01:25.974000
1981,time_received,11:01:26.1233
1981,asks_change,"[['0.98877', '0', '2090']]"
1981,timestamp,11:01:26.085000
1982,time_received,11:01:26.1512
1982,asks_change,"[['1.10939', '208.9', '2091']]"
1982,timestamp,11:01:26.113000
1983,time_received,11:01:26.2244
1983,asks_change,"[['0.98876', '0', '2092']]"
1983,timestamp,11:01:26.186000
1984,time_received,11:01:26.2475
1984,asks_change,"[['1.25399', '93.7', '2093']]"
1984,timestamp,11:01:26.210000
1985,time_received,11:01:26.2798
1985,bids_change,"[['0.95005', '0', '2094']]"
1985,timestamp,11:01:26.242000
1986,time_received,11:01:26.3148
1986,bids_change,"[['0.95003', '210.5', '2095']]"
1986,timestamp,11:01:26.277000
1987,time_received,11:01:26.4308
1987,asks_change,"[['1.25399', '0', '2096']]"
1987,timestamp,11:01:26.392000
1988,time_received,11:01:26.4549
1988,asks_change,"[['1.10938', '93.7', '2097']]"
1988,timestamp,11:01:26.417000
1989,time_received,11:01:26.4933
1989,bids_change,"[['0.95002', '102', '2098']]"
1989,timestamp,11:01:26.455000
1990,time_received,11:01:26.5006
1990,bids_change,"[['0.95002', '51', '2099']]"
1990,timestamp,11:01:26.462000
1991,time_received,11:01:26.5008
1991,bids_change,"[['0.95002', '0', '2100']]"
1991,timestamp,11:01:26.463000
1992,time_received,11:01:26.5234
1992,bids_change,"[['0.95728', '51', '2101']]"
1992,timestamp,11:01:26.485000
1993,time_received,11:01:26.5319
1993,bids_change,"[['0.95728', '102', '2102']]"
1993,timestamp,11:01:26.493000
1994,time_received,11:01:26.5484
1994,bids_change,"[['0.95728', '153', '2103']]"
1994,timestamp,11:01:26.510000
1995,time_received,11:01:26.6225
1995,asks_change,"[['0', '0', '2104']]"
1995,timestamp,11:01:26.585000
1996,time_received,11:01:26.8949
1996,bids_change,"[['0.96302', '120.6', '2105']]"
1996,timestamp,11:01:26.857000
1997,time_received,11:01:26.9851
1997,bids_change,"[['0.971', '100.7', '2106']]"
1997,timestamp,11:01:26.947000
1998,time_received,11:01:27.0596
1998,bids_change,"[['0.95728', '102', '2107']]"
1998,timestamp,11:01:27.021000
1999,time_received,11:01:27.0656
1999,bids_change,"[['0.95728', '51', '2108']]"
1999,timestamp,11:01:27.027000
2000,time_received,11:01:27.0681
2000,bids_change,"[['0.95728', '0', '2109']]"
2000,timestamp,11:01:27.030000
2001,time_received,11:01:27.0758
2001,asks_change,"[['1.10939', '0', '2110']]"
2001,timestamp,11:01:27.037000
2002,time_received,11:01:27.0917
2002,bids_change,"[['0.96212', '51', '2111']]"
2002,timestamp,11:01:27.053000
2003,time_received,11:01:27.0955
2003,bids_change,"[['0.96212', '102', '2112']]"
2003,timestamp,11:01:27.057000
2004,time_received,11:01:27.1064
2004,bids_change,"[['0.96212', '153', '2113']]"
2004,timestamp,11:01:27.068000
2005,time_received,11:01:27.1149
2005,asks_change,"[['1.10937', '208.9', '2114']]"
2005,timestamp,11:01:27.077000
2006,time_received,11:01:27.2175
2006,bids_change,"[['0.95003', '0', '2115']]"
2006,timestamp,11:01:27.179000
2007,time_received,11:01:27.2521
2007,bids_change,"[['0.96303', '210.5', '2116']]"
2007,timestamp,11:01:27.214000
2008,time_received,11:01:27.4274
2008,asks_change,"[['1.10938', '0', '2117']]"
2008,timestamp,11:01:27.389000
2009,time_received,11:01:27.4601
2009,asks_change,"[['1.10936', '93.7', '2118']]"
2009,timestamp,11:01:27.422000
2010,time_received,11:01:27.5889
2010,bids_change,"[['0.96212', '102', '2119']]"
2010,timestamp,11:01:27.551000
2011,time_received,11:01:27.5956
2011,bids_change,"[['0.96212', '51', '2120']]"
2011,timestamp,11:01:27.557000
2012,time_received,11:01:27.5999
2012,bids_change,"[['0.96212', '0', '2121']]"
2012,timestamp,11:01:27.562000
2013,time_received,11:01:27.6138
2013,asks_change,"[['0', '0', '2122'], ['0.98888', '30.8', '2123']]"
2013,timestamp,11:01:27.575000
2014,time_received,11:01:27.6214
2014,bids_change,"[['0.96535', '51', '2124']]"
2014,timestamp,11:01:27.583000
2015,time_received,11:01:27.6249
2015,bids_change,"[['0.96535', '102', '2125']]"
2015,timestamp,11:01:27.587000
2016,time_received,11:01:27.6324
2016,bids_change,"[['0.96535', '153', '2126']]"
2016,timestamp,11:01:27.594000
2017,time_received,11:01:27.6946
2017,bids_change,"[['0', '0', '2127']]"
2017,timestamp,11:01:27.656000
2018,time_received,11:01:27.7301
2018,bids_change,"[['0.96303', '0', '2128']]"
2018,timestamp,11:01:27.692000
2019,time_received,11:01:27.7557
2019,bids_change,"[['0.9718', '0', '2129']]"
2019,timestamp,11:01:27.717000
2020,time_received,11:01:27.7709
2020,bids_change,"[['0.97101', '210.5', '2130']]"
2020,timestamp,11:01:27.733000
2021,time_received,11:01:27.8301
2021,bids_change,"[['0.97101', '0', '2131']]"
2021,timestamp,11:01:27.792000
2022,time_received,11:01:27.8632
2022,bids_change,"[['0.96536', '210.5', '2132']]"
2022,timestamp,11:01:27.825000
2023,time_received,11:01:28.0554
2023,bids_change,"[['0', '0', '2133']]"
2023,timestamp,11:01:28.017000
2024,time_received,11:01:28.0786
2024,bids_change,"[['0.97181', '0', '2134']]"
2024,timestamp,11:01:28.040000
2025,time_received,11:01:28.1218
2025,asks_change,"[['1.10937', '0', '2135']]"
2025,timestamp,11:01:28.084000
2026,time_received,11:01:28.1334
2026,bids_change,"[['0.96535', '102', '2136']]"
2026,timestamp,11:01:28.096000
2027,time_received,11:01:28.1355
2027,bids_change,"[['0.96535', '51', '2137']]"
2027,timestamp,11:01:28.098000
2028,time_received,11:01:28.1357
2028,bids_change,"[['0.96535', '0', '2138']]"
2028,timestamp,11:01:28.098000
2029,time_received,11:01:28.1388
2029,bids_change,"[['0.97101', '105.2', '2139']]"
2029,timestamp,11:01:28.101000
2030,time_received,11:01:28.1503
2030,asks_change,"[['1.10935', '208.9', '2140']]"
2030,timestamp,11:01:28.112000
2031,time_received,11:01:28.1652
2031,bids_change,"[['0.96751', '51', '2141']]"
2031,timestamp,11:01:28.127000
2032,time_received,11:01:28.1653
2032,bids_change,"[['0.96751', '102', '2142']]"
2032,timestamp,11:01:28.127000
2033,time_received,11:01:28.1657
2033,bids_change,"[['0.96751', '153', '2143']]"
2033,timestamp,11:01:28.128000
2034,time_received,11:01:28.1717
2034,bids_change,"[['0.96536', '0', '2144']]"
2034,timestamp,11:01:28.133000
2035,time_received,11:01:28.1986
2035,bids_change,"[['0.96303', '210.5', '2145']]"
2035,timestamp,11:01:28.160000
2036,time_received,11:01:28.2776
2036,asks_change,"[['1.10936', '0', '2146']]"
2036,timestamp,11:01:28.239000
2037,time_received,11:01:28.3035
2037,asks_change,"[['1.10934', '93.7', '2147']]"
2037,timestamp,11:01:28.265000
2038,time_received,11:01:28.4246
2038,bids_change,"[['0.96303', '0', '2148']]"
2038,timestamp,11:01:28.386000
2039,time_received,11:01:28.4597
2039,bids_change,"[['0.96752', '210.5', '2149']]"
2039,timestamp,11:01:28.421000
2040,time_received,11:01:28.4752
2040,asks_change,"[['1.10935', '0', '2150']]"
2040,timestamp,11:01:28.437000
2041,time_received,11:01:28.4999
2041,asks_change,"[['1.10933', '208.9', '2151']]"
2041,timestamp,11:01:28.462000
2042,time_received,11:01:28.8064
2042,asks_change,"[['1.1', '45.4', '2152']]"
2042,timestamp,11:01:28.768000
2043,time_received,11:01:28.8214
2043,asks_change,"[['0.98888', '0', '2153'], ['0.98999', '0.9', '2154']]"
2043,timestamp,11:01:28.783000
2044,time_received,11:01:28.8323
2044,asks_change,"[['1.1748', '10.2', '2155']]"
2044,timestamp,11:01:28.794000
2045,time_received,11:01:28.8748
2045,asks_change,"[['1.10933', '0', '2156']]"
2045,timestamp,11:01:28.837000
2046,time_received,11:01:28.9018
2046,asks_change,"[['1.09999', '208.9', '2157']]"
2046,timestamp,11:01:28.863000
2047,time_received,11:01:28.9198
2047,bids_change,"[['0', '0', '2158']]"
2047,timestamp,11:01:28.879000
2048,time_received,11:01:28.9236
2048,bids_change,"[['0.96752', '0', '2159']]"
2048,timestamp,11:01:28.886000
2049,time_received,11:01:28.9318
2049,bids_change,"[['0.96751', '102', '2160']]"
2049,timestamp,11:01:28.894000
2050,time_received,11:01:28.9362
2050,bids_change,"[['0.96751', '51', '2161']]"
2050,timestamp,11:01:28.898000
2051,time_received,11:01:28.9496
2051,bids_change,"[['0.97102', '210.5', '2162']]"
2051,timestamp,11:01:28.912000
2052,time_received,11:01:28.9498
2052,bids_change,"[['0.96751', '0', '2163']]"
2052,timestamp,11:01:28.912000
2053,time_received,11:01:28.9537
2053,bids_change,"[['0.96867', '51', '2164']]"
2053,timestamp,11:01:28.916000
2054,time_received,11:01:28.9676
2054,bids_change,"[['0.96867', '102', '2165']]"
2054,timestamp,11:01:28.930000
2055,time_received,11:01:28.9712
2055,asks_change,"[['1.10934', '0', '2166']]"
2055,timestamp,11:01:28.933000
2056,time_received,11:01:28.9823
2056,bids_change,"[['0.96867', '153', '2167']]"
2056,timestamp,11:01:28.944000
2057,time_received,11:01:29.0001
2057,asks_change,"[['1.10932', '93.7', '2168']]"
2057,timestamp,11:01:28.962000
2058,time_received,11:01:29.0905
2058,bids_change,"[['0.91005', '152.8', '2169']]"
2058,timestamp,11:01:29.052000
2059,time_received,11:01:29.2574
2059,asks_change,"[['0.98999', '0', '2170']]"
2059,bids_change,"[['0.99675', '49.2', '2171']]"
2059,timestamp,11:01:29.219000
2060,time_received,11:01:29.3214
2060,asks_change,"[['1.10932', '0', '2172']]"
2060,timestamp,11:01:29.284000
2061,time_received,11:01:29.3238
2061,bids_change,"[['0', '0', '2173']]"
2061,timestamp,11:01:29.286000
2062,time_received,11:01:29.3270
2062,bids_change,"[['0.97101', '0', '2174']]"
2062,timestamp,11:01:29.289000
2063,time_received,11:01:29.3481
2063,asks_change,"[['1.09998', '93.7', '2175']]"
2063,timestamp,11:01:29.310000
2064,time_received,11:01:29.3546
2064,bids_change,"[['0.97103', '105.2', '2176']]"
2064,timestamp,11:01:29.316000
2065,time_received,11:01:29.3741
2065,bids_change,"[['0', '0', '2177']]"
2065,timestamp,11:01:29.336000
2066,time_received,11:01:29.4341
2066,bids_change,"[['0.90003', '1719.1', '2178']]"
2066,timestamp,11:01:29.396000
2067,time_received,11:01:29.4513
2067,bids_change,"[['0.96867', '102', '2179']]"
2067,timestamp,11:01:29.413000
2068,time_received,11:01:29.4651
2068,bids_change,"[['0.96867', '51', '2180']]"
2068,timestamp,11:01:29.427000
2069,time_received,11:01:29.4735
2069,bids_change,"[['0.96867', '0', '2181']]"
2069,timestamp,11:01:29.435000
2070,time_received,11:01:29.4736
2070,bids_change,"[['0.96945', '47.7', '2182']]"
2070,timestamp,11:01:29.435000
2071,time_received,11:01:29.4987
2071,bids_change,"[['0.96945', '95.4', '2183']]"
2071,timestamp,11:01:29.460000
2072,time_received,11:01:29.5006
2072,bids_change,"[['0', '0', '2184']]"
2072,timestamp,11:01:29.463000
2073,time_received,11:01:29.5045
2073,bids_change,"[['0.96945', '143.1', '2185']]"
2073,timestamp,11:01:29.467000
2074,time_received,11:01:29.5218
2074,bids_change,"[['0.97102', '0', '2186']]"
2074,timestamp,11:01:29.484000
2075,time_received,11:01:29.5243
2075,asks_change,"[['1.09999', '0', '2187']]"
2075,timestamp,11:01:29.487000
2076,time_received,11:01:29.5477
2076,bids_change,"[['0.99676', '210.5', '2188']]"
2076,timestamp,11:01:29.509000
2077,time_received,11:01:29.5518
2077,asks_change,"[['1.09997', '208.9', '2189']]"
2077,timestamp,11:01:29.514000
2078,time_received,11:01:29.5771
2078,bids_change,"[['0.97103', '0', '2190']]"
2078,timestamp,11:01:29.537000
2079,time_received,11:01:29.5824
2079,asks_change,"[['1.09998', '0', '2191']]"
2079,timestamp,11:01:29.545000
2080,time_received,11:01:29.6050
2080,bids_change,"[['0.99677', '105.2', '2192']]"
2080,timestamp,11:01:29.567000
2081,time_received,11:01:29.6075
2081,asks_change,"[['1.09996', '93.7', '2193']]"
2081,timestamp,11:01:29.570000
2082,time_received,11:01:29.6194
2082,asks_change,"[['1.09997', '0', '2194']]"
2082,timestamp,11:01:29.582000
2083,time_received,11:01:29.6507
2083,asks_change,"[['1.09999', '190.7', '2195']]"
2083,timestamp,11:01:29.613000
2084,time_received,11:01:29.6807
2084,bids_change,"[['0.99677', '0', '2196']]"
2084,timestamp,11:01:29.642000
2085,time_received,11:01:29.6815
2085,bids_change,"[['0.99676', '0', '2197']]"
2085,timestamp,11:01:29.644000
2086,time_received,11:01:29.7311
2086,bids_change,"[['0.99677', '95.3', '2198']]"
2086,timestamp,11:01:29.693000
2087,time_received,11:01:29.7324
2087,asks_change,"[['1.09996', '0', '2199']]"
2087,timestamp,11:01:29.695000
2088,time_received,11:01:29.7368
2088,bids_change,"[['0.99676', '190.7', '2200']]"
2088,timestamp,11:01:29.699000
2089,time_received,11:01:29.7713
2089,asks_change,"[['1.09998', '93.7', '2201']]"
2089,timestamp,11:01:29.733000
2090,time_received,11:01:29.7749
2090,asks_change,"[['1.09999', '0', '2202']]"
2090,timestamp,11:01:29.737000
2091,time_received,11:01:29.7850
2091,bids_change,"[['0.0425', '20173.9', '2203']]"
2091,timestamp,11:01:29.747000
2092,time_received,11:01:29.8047
2092,asks_change,"[['1.09999', '190.7', '2204']]"
2092,timestamp,11:01:29.767000
2093,time_received,11:01:29.8322
2093,asks_change,"[['1.09998', '0', '2205']]"
2093,timestamp,11:01:29.795000
2094,time_received,11:01:29.8342
2094,bids_change,"[['0.99676', '0', '2206']]"
2094,timestamp,11:01:29.797000
2095,time_received,11:01:29.8620
2095,asks_change,"[['1.09998', '93.7', '2207']]"
2095,timestamp,11:01:29.824000
2096,time_received,11:01:29.8630
2096,bids_change,"[['0.99678', '190.7', '2208']]"
2096,timestamp,11:01:29.825000
2097,time_received,11:01:29.8787
2097,asks_change,"[['1.09999', '0', '2209']]"
2097,timestamp,11:01:29.841000
2098,time_received,11:01:29.9054
2098,asks_change,"[['1.09997', '190.7', '2210']]"
2098,timestamp,11:01:29.867000
2099,time_received,11:01:29.9425
2099,asks_change,"[['1.09998', '0', '2211']]"
2099,timestamp,11:01:29.904000
2100,time_received,11:01:29.9790
2100,asks_change,"[['1.09996', '93.7', '2212']]"
2100,timestamp,11:01:29.941000
2101,time_received,11:01:29.9791
2101,asks_change,"[['1.09997', '0', '2213']]"
2101,timestamp,11:01:29.941000
2102,time_received,11:01:29.9825
2102,bids_change,"[['0.96945', '95.4', '2214']]"
2102,timestamp,11:01:29.945000
2103,time_received,11:01:29.9859
2103,bids_change,"[['0.96945', '47.7', '2215']]"
2103,timestamp,11:01:29.948000
2104,time_received,11:01:30.0086
2104,bids_change,"[['0.97855', '47.7', '2216']]"
2104,timestamp,11:01:29.970000
2105,time_received,11:01:30.0136
2105,bids_change,"[['0.96945', '0', '2217']]"
2105,timestamp,11:01:29.975000
2106,time_received,11:01:30.0137
2106,asks_change,"[['1.09999', '190.7', '2218']]"
2106,timestamp,11:01:29.975000
2107,time_received,11:01:30.0178
2107,bids_change,"[['0.97855', '95.4', '2219']]"
2107,timestamp,11:01:29.980000
2108,time_received,11:01:30.0472
2108,bids_change,"[['0.97855', '143.1', '2220']]"
2108,timestamp,11:01:30.008000
2109,time_received,11:01:30.0752
2109,asks_change,"[['1.09996', '0', '2221']]"
2109,timestamp,11:01:30.037000
2110,time_received,11:01:30.0753
2110,asks_change,"[['1.09999', '0', '2222']]"
2110,timestamp,11:01:30.037000
2111,time_received,11:01:30.0767
2111,bids_change,"[['0.99677', '0', '2223']]"
2111,timestamp,11:01:30.039000
2112,time_received,11:01:30.1065
2112,asks_change,"[['1.09995', '190.7', '2224']]"
2112,timestamp,11:01:30.065000
2113,time_received,11:01:30.1066
2113,asks_change,"[['1.09998', '93.7', '2225']]"
2113,timestamp,11:01:30.067000
2114,time_received,11:01:30.1108
2114,bids_change,"[['0.99679', '95.3', '2226']]"
2114,timestamp,11:01:30.073000
2115,time_received,11:01:30.1418
2115,asks_change,"[['1.09298', '100.4', '2227']]"
2115,timestamp,11:01:30.103000
2116,time_received,11:01:30.1765
2116,asks_change,"[['1.09998', '0', '2228']]"
2116,timestamp,11:01:30.138000
2117,time_received,11:01:30.2014
2117,asks_change,"[['1.09297', '93.7', '2229']]"
2117,timestamp,11:01:30.163000
2118,time_received,11:01:30.2338
2118,bids_change,"[['0.99678', '0', '2230']]"
2118,timestamp,11:01:30.195000
2119,time_received,11:01:30.2652
2119,asks_change,"[['1.09297', '15.3', '2231']]"
2119,timestamp,11:01:30.227000
2120,time_received,11:01:30.2653
2120,bids_change,"[['0.9968', '190.7', '2232']]"
2120,timestamp,11:01:30.227000
2121,time_received,11:01:30.3321
2121,bids_change,"[['0.99679', '0', '2233']]"
2121,timestamp,11:01:30.294000
2122,time_received,11:01:30.3654
2122,bids_change,"[['0.99676', '95.3', '2234']]"
2122,timestamp,11:01:30.327000
2123,time_received,11:01:30.3812
2123,asks_change,"[['1.09995', '0', '2235']]"
2123,timestamp,11:01:30.343000
2124,time_received,11:01:30.4101
2124,asks_change,"[['1.09296', '190.7', '2236']]"
2124,timestamp,11:01:30.372000
2125,time_received,11:01:30.4267
2125,bids_change,"[['0.9968', '0', '2237']]"
2125,timestamp,11:01:30.388000
2126,time_received,11:01:30.4345
2126,bids_change,"[['0.96305', '36', '2238']]"
2126,timestamp,11:01:30.397000
