     ,asks                                                                                                            ,bids                                                                                                                ,timestamp     ,time_received
1229 ,"[['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80455', '10'], ['0.9899', '189.4']]"    ,"[['0.512', '822.4'], ['0.5', '233.8'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                   ,1732705378801 ,11:02:58.8375
1230 ,"[['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80455', '10'], ['0.9899', '189.4']]"    ,"[['0.51203', '60.2'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"               ,1732705378909 ,11:02:58.9463
1231 ,"[['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.80455', '10'], ['0.9899', '189.4']]"    ,"[['0.51203', '60.2'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"               ,1732705379429 ,11:02:59.4661
1232 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.9899', '189.4']]"    ,"[['0.51203', '60.2'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"               ,1732705379530 ,11:02:59.5671
1233 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.9899', '189.4']]"    ,"[['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4'], ['0.4', '2578.2']]"                 ,1732705379630 ,11:02:59.6675
1234 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.9899', '189.4']]"    ,"[['0.51206', '60.2'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"               ,1732705379952 ,11:02:59.9885
1235 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.51206', '60.2'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"               ,1732705380051 ,11:03:00.0884
1236 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6', '2102.5'], ['0.51206', '60.2'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                 ,1732705380153 ,11:03:00.1906
1237 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6', '2102.5'], ['0.51206', '60.2'], ['0.5', '352.6'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705380255 ,11:03:00.2917
1238 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6', '1780.6'], ['0.5', '352.6'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                    ,1732705380490 ,11:03:00.5264
1239 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6', '1780.6'], ['0.5', '352.6'], ['0.444', '56.3'], ['0.4199', '47.6'], ['0.41', '48.7']]"                    ,1732705380591 ,11:03:00.6277
1240 ,"[['0.79986', '10'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6', '1780.6'], ['0.51209', '60.2'], ['0.5', '352.6'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705380695 ,11:03:00.7313
1241 ,"[['0.79986', '3.8'], ['0.79987', '250.8'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"     ,"[['0.6', '1780.6'], ['0.51209', '60.2'], ['0.5', '352.6'], ['0.444', '56.3'], ['0.4199', '47.6']]"                 ,1732705380903 ,11:03:00.9404
1242 ,"[['0.79986', '3.8'], ['0.79987', '98.4'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6', '1780.6'], ['0.51209', '60.2'], ['0.5', '352.6'], ['0.4199', '47.6'], ['0.41', '48.7']]"                  ,1732705381016 ,11:03:01.0534
1243 ,"[['0.79986', '146.6'], ['0.79987', '107.3'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"   ,"[['0.6', '1780.6'], ['0.5', '352.6'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"                  ,1732705381117 ,11:03:01.1534
1244 ,"[['0.79985', '98.4'], ['0.79986', '146.6'], ['0.79987', '107.3'], ['0.79988', '637.3'], ['0.79991', '611.4']]" ,"[['0.6', '1780.6'], ['0.5', '352.6'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"                  ,1732705381216 ,11:03:01.2526
1245 ,"[['0.79987', '107.3'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"    ,"[['0.6', '1780.6'], ['0.5', '352.6'], ['0.4199', '47.6'], ['0.41', '48.7'], ['0.40375', '49.4']]"                  ,1732705381333 ,11:03:01.3700
1246 ,"[['0.79986', '142.8'], ['0.79987', '107.3'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"   ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.5', '352.6'], ['0.42102', '118.7'], ['0.4199', '47.6']]"              ,1732705381439 ,11:03:01.4761
1247 ,"[['0.79986', '17.8'], ['0.79987', '107.3'], ['0.79988', '637.3'], ['0.79991', '611.4'], ['0.975', '51.2']]"    ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.5', '352.6'], ['0.42102', '118.7'], ['0.4199', '47.6']]"              ,1732705381539 ,11:03:01.5760
1248 ,"[['0.79986', '43.9'], ['0.79987', '107.3'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"     ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.56423', '10.3'], ['0.5', '352.6'], ['0.42102', '118.7']]"             ,1732705381647 ,11:03:01.6844
1249 ,"[['0.79986', '43.9'], ['0.79987', '107.3'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"     ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.56423', '10.3'], ['0.5', '352.6'], ['0.44441', '112.5']]"             ,1732705381748 ,11:03:01.7855
1250 ,"[['0.79986', '43.9'], ['0.79987', '107.3'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"     ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.56423', '10.3'], ['0.5', '352.6'], ['0.44441', '112.5']]"             ,1732705381858 ,11:03:01.8950
1251 ,"[['0.79986', '43.9'], ['0.79987', '107.3'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"     ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.56423', '10.3'], ['0.5', '352.6'], ['0.44441', '112.5']]"             ,1732705382067 ,11:03:02.1045
1252 ,"[['0.79986', '43.9'], ['0.79987', '107.3'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"     ,"[['0.60003', '51.4'], ['0.6', '1780.6'], ['0.57616', '10.3'], ['0.5', '352.6'], ['0.44441', '112.5']]"             ,1732705382182 ,11:03:02.2187
1253 ,"[['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4'], ['0.98999', '57.3']]"      ,"[['0.61992', '104.8'], ['0.60003', '51.4'], ['0.6', '1780.6'], ['0.57616', '10.3'], ['0.5', '352.6']]"             ,1732705382285 ,11:03:02.3222
1254 ,"[['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4'], ['0.98999', '57.3']]"      ,"[['0.5', '352.6'], ['0.44441', '112.5'], ['0.44', '45.4'], ['0.43', '23.2'], ['0.42102', '118.7']]"                ,1732705382390 ,11:03:02.4264
1255 ,"[['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4'], ['0.98999', '57.3']]"      ,"[['0.5', '352.6'], ['0.44441', '112.5'], ['0.44', '45.4'], ['0.43', '23.2'], ['0.42102', '118.7']]"                ,1732705382496 ,11:03:02.5352
1256 ,"[['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4'], ['0.98999', '57.3']]"      ,"[['0.44441', '112.5'], ['0.44', '45.4'], ['0.43', '23.2'], ['0.42102', '118.7'], ['0.41382', '127.8']]"            ,1732705382605 ,11:03:02.6413
1257 ,"[['0.79986', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"      ,"[['0.44441', '112.5'], ['0.44', '45.4'], ['0.43', '23.2'], ['0.42102', '118.7'], ['0.41382', '127.8']]"            ,1732705382739 ,11:03:02.7760
1258 ,"[['0.79986', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"      ,"[['0.44441', '112.5'], ['0.44', '45.4'], ['0.42102', '118.7'], ['0.41382', '127.8'], ['0.41', '48.7']]"            ,1732705382850 ,11:03:02.8879
1259 ,"[['0.79986', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2'], ['0.9899', '189.4']]"      ,"[['0.6137', '16.2'], ['0.44441', '112.5'], ['0.44', '45.4'], ['0.42102', '118.7'], ['0.41382', '127.8']]"          ,1732705382966 ,11:03:03.0040
1260 ,"[['0.7749', '104.8'], ['0.79986', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.975', '51.2']]"      ,"[['0.6137', '16.2'], ['0.44441', '112.5'], ['0.44', '45.4'], ['0.42102', '118.7'], ['0.41382', '127.8']]"          ,1732705383317 ,11:03:03.3540
1261 ,"[['0.7749', '98.4'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.80005', '10.3']]"     ,"[['0.6137', '16.2'], ['0.44441', '112.5'], ['0.44', '45.4'], ['0.42102', '118.7'], ['0.41382', '127.8']]"          ,1732705383417 ,11:03:03.4540
1262 ,"[['0.7749', '98.4'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.80005', '10.3']]"     ,"[['0.6137', '16.2'], ['0.44441', '112.5'], ['0.44', '45.4'], ['0.42102', '118.7'], ['0.41382', '127.8']]"          ,1732705383518 ,11:03:03.5545
1263 ,"[['0.7749', '98.4'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.80005', '10.3']]"     ,"[['0.44', '90.8'], ['0.41382', '127.8'], ['0.41', '48.7'], ['0.4', '2483.7'], ['0.392', '2181.1']]"                ,1732705383639 ,11:03:03.6757
1264 ,"[['0.7749', '98.4'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.80005', '10.3']]"     ,"[['0.4472', '223.6'], ['0.44', '90.8'], ['0.41382', '127.8'], ['0.41', '48.7'], ['0.4', '2483.7']]"                ,1732705383761 ,11:03:03.7985
1265 ,"[['0.7749', '98.4'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4'], ['0.80005', '10.3']]"     ,"[['0.4472', '223.6'], ['0.44', '90.8'], ['0.41382', '127.8'], ['0.41', '48.7'], ['0.4', '2483.7']]"                ,1732705383863 ,11:03:03.8998
1266 ,"[['0.7749', '98.4'], ['0.79167', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.46', '43.4'], ['0.4472', '223.6'], ['0.444', '56.3'], ['0.44', '90.8'], ['0.41382', '127.8']]"                ,1732705383977 ,11:03:04.0136
1267 ,"[['0.7749', '98.4'], ['0.79167', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.46', '43.4'], ['0.444', '56.3'], ['0.44', '90.8'], ['0.41382', '127.8'], ['0.41', '48.7']]"                   ,1732705384094 ,11:03:04.1307
1268 ,"[['0.7749', '98.4'], ['0.79167', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.49', '204'], ['0.46', '43.4'], ['0.444', '56.3'], ['0.44', '90.8'], ['0.41382', '127.8']]"                    ,1732705384199 ,11:03:04.2362
1269 ,"[['0.7749', '98.4'], ['0.79167', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.49', '204'], ['0.46', '43.4'], ['0.444', '56.3'], ['0.44', '90.8'], ['0.42102', '118.7']]"                    ,1732705384301 ,11:03:04.3376
1270 ,"[['0.7749', '98.4'], ['0.79167', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.49', '204'], ['0.46', '43.4'], ['0.444', '112.6'], ['0.44', '90.8'], ['0.42102', '118.7']]"                   ,1732705384618 ,11:03:04.6547
1271 ,"[['0.7749', '98.4'], ['0.78608', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.49', '204'], ['0.46', '43.4'], ['0.444', '112.6'], ['0.44286', '225.8'], ['0.44', '90.8']]"                   ,1732705384717 ,11:03:04.7535
1272 ,"[['0.7749', '98.4'], ['0.78608', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705384819 ,11:03:04.8553
1273 ,"[['0.7749', '98.4'], ['0.78608', '10.3'], ['0.79984', '51.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"     ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705384935 ,11:03:04.9743
1274 ,"[['0.77488', '260.1'], ['0.7749', '98.4'], ['0.78608', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385040 ,11:03:05.0769
1275 ,"[['0.77488', '260.1'], ['0.7749', '98.4'], ['0.78608', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385254 ,11:03:05.2907
1276 ,"[['0.77488', '260.1'], ['0.7749', '98.4'], ['0.78235', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385360 ,11:03:05.3968
1277 ,"[['0.77487', '51.3'], ['0.77488', '260.1'], ['0.7749', '98.4'], ['0.78235', '10.3'], ['0.79987', '88.7']]"     ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385571 ,11:03:05.6082
1278 ,"[['0.77487', '51.3'], ['0.77488', '260.1'], ['0.78235', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"   ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385671 ,11:03:05.7079
1279 ,"[['0.77487', '51.3'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.78235', '10.3'], ['0.79987', '88.7']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385898 ,11:03:05.9352
1280 ,"[['0.77488', '260.1'], ['0.7749', '220.7'], ['0.77986', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"   ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.444', '112.6']]"                   ,1732705385999 ,11:03:06.0360
1281 ,"[['0.77488', '260.1'], ['0.7749', '220.7'], ['0.77986', '10.3'], ['0.79987', '88.7'], ['0.79991', '611.4']]"   ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.45', '1876.6']]"                   ,1732705386103 ,11:03:06.1398
1282 ,"[['0.75276', '98.4'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.77986', '10.3'], ['0.79987', '88.7']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.45', '1876.6']]"                   ,1732705386203 ,11:03:06.2405
1283 ,"[['0.75276', '98.4'], ['0.77484', '51.3'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.77986', '10.3']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.45', '1876.6']]"                   ,1732705386308 ,11:03:06.3448
1284 ,"[['0.75276', '98.4'], ['0.77484', '51.3'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.77986', '10.3']]"    ,"[['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4'], ['0.45', '1876.6']]"                   ,1732705386411 ,11:03:06.4481
1285 ,"[['0.75276', '98.4'], ['0.77484', '51.3'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.7782', '10.3']]"     ,"[['0.49368', '202.5'], ['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4']]"                 ,1732705386521 ,11:03:06.5580
1286 ,"[['0.75276', '98.4'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.7782', '10.3'], ['0.79987', '88.7']]"     ,"[['0.49368', '202.5'], ['0.49', '204'], ['0.47', '212.7'], ['0.4678', '106.8'], ['0.46', '43.4']]"                 ,1732705386725 ,11:03:06.7621
1287 ,"[['0.75276', '98.4'], ['0.77488', '260.1'], ['0.7749', '220.7'], ['0.7782', '10.3'], ['0.79987', '88.7']]"     ,"[['0.4678', '62.6'], ['0.46', '43.4'], ['0.45', '1876.6'], ['0.44', '90.8'], ['0.43605', '45.8']]"                 ,1732705386846 ,11:03:06.8825
1288 ,"[['0.75273', '51.3'], ['0.75276', '98.4'], ['0.77488', '260.1'], ['0.7749', '296'], ['0.7782', '10.3']]"       ,"[['0.4678', '62.6'], ['0.46', '43.4'], ['0.45', '1876.6'], ['0.44', '90.8'], ['0.43605', '45.8']]"                 ,1732705386948 ,11:03:06.9849
1289 ,"[['0.75273', '51.3'], ['0.75276', '98.4'], ['0.76972', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"      ,"[['0.4678', '62.6'], ['0.46', '43.4'], ['0.45', '1876.6'], ['0.44', '90.8'], ['0.43605', '45.8']]"                 ,1732705387050 ,11:03:07.0864
1290 ,"[['0.75273', '51.3'], ['0.75276', '98.4'], ['0.76972', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"      ,"[['0.4678', '62.6'], ['0.46', '43.4'], ['0.45', '1876.6'], ['0.44448', '92.9'], ['0.44', '90.8']]"                 ,1732705387163 ,11:03:07.1995
1291 ,"[['0.75273', '51.3'], ['0.75276', '98.4'], ['0.76972', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"      ,"[['0.46', '16.1'], ['0.45', '1876.6'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"                ,1732705387267 ,11:03:07.3036
1292 ,"[['0.75276', '76.7'], ['0.76972', '10.3'], ['0.77488', '260.1'], ['0.7749', '296'], ['0.79987', '88.7']]"      ,"[['0.46', '16.1'], ['0.45', '1876.6'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"                ,1732705387470 ,11:03:07.5069
1293 ,"[['0.75276', '76.7'], ['0.76406', '10.3'], ['0.77488', '260.1'], ['0.7749', '296'], ['0.79987', '88.7']]"      ,"[['0.46', '16.1'], ['0.45', '1876.6'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"                ,1732705387579 ,11:03:07.6163
1294 ,"[['0.75276', '76.7'], ['0.76406', '10.3'], ['0.77488', '260.1'], ['0.7749', '296'], ['0.79987', '88.7']]"      ,"[['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8'], ['0.42102', '118.7']]"            ,1732705387882 ,11:03:07.9185
1295 ,"[['0.66792', '202.5'], ['0.75276', '76.7'], ['0.76406', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"     ,"[['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8'], ['0.42102', '118.7']]"            ,1732705387985 ,11:03:08.0222
1296 ,"[['0.66792', '202.5'], ['0.76029', '10.3'], ['0.77488', '260.1'], ['0.7749', '296'], ['0.79987', '88.7']]"     ,"[['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8'], ['0.42102', '118.7']]"            ,1732705388089 ,11:03:08.1263
1297 ,"[['0.66792', '202.5'], ['0.76029', '10.3'], ['0.77488', '260.1'], ['0.7749', '296'], ['0.79987', '88.7']]"     ,"[['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"             ,1732705388194 ,11:03:08.2306
1298 ,"[['0.66792', '202.5'], ['0.69', '144.9'], ['0.76029', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"       ,"[['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"             ,1732705388303 ,11:03:08.3402
1299 ,"[['0.66792', '202.5'], ['0.69', '144.9'], ['0.76029', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"       ,"[['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"             ,1732705388402 ,11:03:08.4389
1300 ,"[['0.66792', '52.5'], ['0.69', '173.8'], ['0.76029', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"        ,"[['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"             ,1732705388504 ,11:03:08.5431
1301 ,"[['0.66792', '52.5'], ['0.69', '173.8'], ['0.7295', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"         ,"[['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8'], ['0.43605', '45.8']]"             ,1732705388603 ,11:03:08.6395
1302 ,"[['0.66792', '52.5'], ['0.69', '173.8'], ['0.7295', '10.3'], ['0.77488', '260.1'], ['0.7749', '296']]"         ,"[['0.5', '1257.8'], ['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8']]"               ,1732705388721 ,11:03:08.7583
1303 ,"[['0.64', '156.2'], ['0.66792', '52.5'], ['0.69', '173.8'], ['0.7295', '10.3'], ['0.77488', '260.1']]"         ,"[['0.5', '1257.8'], ['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8']]"               ,1732705388821 ,11:03:08.8573
1304 ,"[['0.64', '156.2'], ['0.66792', '52.5'], ['0.69', '173.8'], ['0.7295', '10.3'], ['0.77488', '260.1']]"         ,"[['0.5', '1257.8'], ['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8']]"               ,1732705388925 ,11:03:08.9618
1305 ,"[['0.64', '156.2'], ['0.66792', '52.5'], ['0.69', '173.8'], ['0.7295', '10.3'], ['0.77488', '260.1']]"         ,"[['0.5', '1257.8'], ['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.44', '90.8']]"               ,1732705389040 ,11:03:09.0764
1306 ,"[['0.64', '156.2'], ['0.6642', '76.7'], ['0.66792', '52.5'], ['0.69', '173.8'], ['0.70897', '10.3']]"          ,"[['0.5', '1257.8'], ['0.455', '422'], ['0.45003', '85.1'], ['0.45', '1377.4'], ['0.44448', '92.9']]"               ,1732705389156 ,11:03:09.1927
1307 ,"[['0.64', '156.2'], ['0.6642', '76.7'], ['0.66792', '52.5'], ['0.69', '144.9'], ['0.70897', '10.3']]"          ,"[['0.5', '1257.8'], ['0.455', '422'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.41382', '6986.7']]"             ,1732705389260 ,11:03:09.2964
1308 ,"[['0.64', '156.2'], ['0.6642', '76.7'], ['0.66792', '52.5'], ['0.69', '144.9'], ['0.70897', '10.3']]"          ,"[['0.5', '1257.8'], ['0.455', '422'], ['0.45', '1377.4'], ['0.44448', '92.9'], ['0.41382', '6986.7']]"             ,1732705389373 ,11:03:09.4101
